uniqueCell_ID,POINT_X,POINT_Y,country,countryGID,GID_1,province,lcc2000,lcc2005,lcc2008,lcc2011,lcc2014,suitability,treecover,acc_min,urban
9122,101.254739123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000550772936549038,54.6992530822754,774.757934570313,0
9123,101.256919123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000554883037693799,63.5083541870117,764.648498535156,0
9124,101.259099123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000558993138838559,67.3439636230469,754.539001464844,0
9125,101.261279123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00056310323998332,66.8989562988281,744.429504394531,0
9126,101.263459123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000571963842958212,76.0711441040039,734.285461425781,0
9127,101.265639123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00058687140699476,74.6961669921875,724.105590820313,0
9128,101.267819123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000601778971031308,73.9693984985352,713.92578125,0
9129,101.269999123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000616686535067856,73.4229354858399,703.745910644531,0
9130,101.272179123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000634003896266222,69.214958190918,695.139221191406,0
9131,101.274359123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000652814924251288,66.3890838623047,687.311096191406,0
9132,101.276539123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000671625952236354,64.7638092041016,679.48291015625,0
9133,101.278719123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000690436980221421,62.322681427002,671.65478515625,0
9134,101.280899123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000732684799004346,70.211555480957,667.128540039063,0
9135,101.283079123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000780987029429525,68.7458343505859,663.201843261719,0
9136,101.285259123,22.505656619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000829289259854704,50.121395111084,659.275146484375,0
9137,101.287439123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000877591490279883,16.2633972167969,655.395812988281,0
9138,101.289619123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00085029611364007,1.85343909263611,653.468994140625,0
9139,101.291799123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000820829009171575,2.85709190368652,651.542175292969,0
9140,101.293979123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00079136184649542,0.424512982368469,649.615356445313,0
9141,101.296159123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000767273304518312,0.410713344812393,647.750732421875,0
9142,101.298339123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00077379634603858,0,646.13330078125,0
9143,101.300519123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000780319387558848,0,644.515930175781,0
9144,101.302699123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000786842487286776,0,642.898498535156,0
9145,101.304879123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000801931193564087,0,642.586181640625,0
9146,101.307059123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000834663689602166,0.723227083683014,644.417358398438,0
9147,101.309239123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000867396243847907,3.8068311214447,646.24853515625,0
9148,101.311419123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000900128798093647,2.21344757080078,648.079772949219,0
9149,101.313599123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000906905333977193,0.325058341026306,650.503601074219,0
9150,101.315779123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000888156762812287,1.69102537631989,653.401062011719,0
9151,101.317959123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000869408191647381,3.5831925868988,656.298522949219,0
9152,101.320139123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000850659620482475,3.14504837989807,659.195983886719,0
9153,101.322319123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000840305991005153,0.420105189085007,659.255493164063,0
9154,101.324499123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000833874684758484,4.82437229156494,658.282104492188,0
9155,101.326679123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000827443436719477,14.840259552002,657.308776855469,0
9156,101.328859123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.000821012130472809,50.9981422424317,656.33544921875,0
9157,101.331039123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000783878669608384,75.805305480957,664.910583496094,0
9158,101.333219123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000741702446248382,77.6689529418945,674.423828125,0
9159,101.335399123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00069952622288838,77.8141098022461,683.93701171875,0
9160,101.337579123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000656123971566558,77.139274597168,691.892761230469,0
9161,101.339759123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000580167630687356,74.7250671386719,683.690246582031,0
9162,101.341939123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000504211231600493,72.8812103271484,675.487670898438,0
9163,101.344119123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000428254890721291,76.0334854125977,667.28515625,0
9164,101.346299123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00038465327816084,75.8374328613281,658.141723632813,0
9165,101.348479123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000460124341771007,74.3913497924805,646.392272949219,0
9166,101.350659123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000535595405381173,66.1815643310547,634.642822265625,0
9167,101.352839123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000611066527199,62.6064300537109,622.893371582031,0
9168,101.355019123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000665616127662361,72.5518264770508,611.922180175781,0
9169,101.357199123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000687584455590695,79.9793701171875,601.930847167969,0
9170,101.359379123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000709552725311369,82.6395492553711,591.939575195313,0
9171,101.361559123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000731521053239703,69.1867141723633,581.9482421875,0
9172,101.363739123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000737503927666694,67.0484237670899,571.369079589844,0
9173,101.365919123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000731348991394043,83.4818344116211,560.4296875,0
9174,101.368099123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000725194055121392,82.1578140258789,549.490295410156,0
9175,101.370279123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000719039177056402,79.4358215332031,538.550903320313,0
9176,101.372459123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0007015754817985,76.5918502807617,525.280944824219,0
9177,101.374639123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000680256809573621,82.3610000610352,511.418823242188,0
9178,101.376819123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000658938137348741,83.7477416992188,497.556701660156,0
9179,101.378999123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000637619465123862,80.9100875854492,483.694580078125,0
9180,101.381179123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000616531528066844,81.78515625,471.431091308594,0
9181,101.383359123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000595462857745588,81.9107055664063,459.208923339844,0
9182,101.385539123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000574394187424332,71.8342208862305,446.986785888672,0
9183,101.387719123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000568557996302843,50.4149627685547,435.006072998047,0
9184,101.389899123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000699033495038748,23.312952041626,424.370697021484,0
9185,101.392079123,22.505656619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000829508993774653,31.1342582702637,413.735321044922,0
9186,101.394259123,22.505656619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000959984492510557,41.9308319091797,403.099945068359,0
9187,101.396439123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00104152655694634,59.7193489074707,391.228881835938,0
9188,101.398619123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000995909562334418,69.4135513305664,376.843566894531,0
9189,101.400799123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000950292567722499,69.1967468261719,362.458251953125,0
9190,101.402979123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000904675631318241,69.0632781982422,348.072967529297,0
9191,101.405159123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000870185613166541,72.7851409912109,334.769958496094,0
9192,101.407339123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000849009898956865,79.6233901977539,322.519866943359,0
9193,101.409519123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000827834184747189,73.7567367553711,310.269775390625,0
9194,101.411699123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000806658470537514,76.9702911376953,298.019683837891,0
9195,101.413879123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000892726005986333,65.2968063354492,282.793823242188,0
9196,101.416059123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00104107125662267,65.0277404785156,266.194854736328,0
9197,101.418239123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00118941662367433,74.3115921020508,249.59587097168,0
9198,101.420419123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00133776187431067,74.7032852172852,232.996887207031,0
9199,101.422599123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00143654341809452,60.4930000305176,215.845275878906,0
9200,101.424779123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0015236985636875,73.9314270019531,198.604919433594,0
9201,101.426959123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00161085370928049,72.5897674560547,181.364562988281,0
9202,101.429139123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00169800885487348,67.8456420898438,164.413528442383,0
9203,101.431319123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00173741031903774,57.3535957336426,154.590896606445,0
9204,101.433499123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0017762006027624,58.3724174499512,144.768264770508,0
9205,101.435679123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00181499100290239,53.6214103698731,134.94563293457,0
9206,101.437859123,22.505656619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00184131856076419,66.3195266723633,125.463798522949,0
9207,101.440039123,22.505656619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00180445541627705,66.6341781616211,117.216156005859,0
9208,101.442219123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00176759238820523,57.5541381835938,108.96851348877,0
9209,101.444399123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00173072924371809,52.6823539733887,100.720878601074,0
9210,101.446579123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00169510266277939,24.1343879699707,95.9057769775391,0
9211,101.448759123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00166185409761965,5.38622426986694,96.3757858276367,0
9212,101.450939123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00162860541604459,16.6295776367188,96.8457870483399,0
9213,101.453119123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00159535685088485,18.277759552002,97.315788269043,0
9214,101.455299123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00160014803986996,1.15665853023529,94.0166397094727,0
9215,101.457479123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00164012680761516,13.4436149597168,87.8870544433594,0
9216,101.459659123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00168010557536036,4.36888837814331,81.7574691772461,0
9217,101.461839123,22.505656619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00172008434310555,15.2322273254395,75.6278839111328,0
9218,101.464019123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00171582156326622,10.1214437484741,71.8608016967774,0
9219,101.466199123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.0016923121875152,16.8335590362549,68.8875885009766,0
9220,101.468379123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00166880269534886,14.8721580505371,65.9143676757813,0
9221,101.470559123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00164529331959784,18.3384704589844,62.9411468505859,0
9222,101.472739123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00172649265732616,13.4415283203125,63.5542526245117,0
9223,101.474919123,22.505656619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00182275788392872,17.7429599761963,64.4545364379883,0
9224,100.657419123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000872828648425639,27.1303577423096,251.385833740234,0
9225,100.659599123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000862191547639668,52.4939460754395,262.236053466797,0
9226,100.661779123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000851554446853697,59.6259422302246,273.086242675781,0
9227,100.663959123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000829951663035899,66.0938568115234,281.476165771484,0
9228,100.666139123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000802931201178581,67.672607421875,288.913177490234,0
9229,100.668319123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000775910797528923,58.9303016662598,296.350189208984,0
9230,100.670499123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000748890335671604,57.5283088684082,303.787200927734,0
9231,100.672679123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000772461062297225,65.3000564575195,306.887756347656,0
9232,100.674859123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000805192044936121,49.6791305541992,309.496795654297,0
9233,100.677039123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000837923085782677,40.6316413879395,312.105804443359,0
9234,100.679219123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000868908886332065,16.4492568969727,314.546875,0
9235,100.681399123,22.503566619,China,CHN,CHN.30_1,"",14,14,14,14,14,0.000829110504128039,3.66256642341614,314.933074951172,0
9236,100.683579123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000789312121924013,27.7236289978027,315.319274902344,0
9237,100.685759123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000749513739719987,51.8771934509277,315.705474853516,0
9238,100.687939123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000721503107342869,64.6164016723633,316.783508300781,0
9239,100.690119123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000740224437322468,66.565315246582,319.904907226563,0
9240,100.692299123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000758945767302066,63.9242744445801,323.026306152344,0
9241,100.694479123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000777667097281665,68.4337539672852,326.147705078125,0
9242,100.696659123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00078649801434949,68.7849731445313,328.841827392578,0
9243,100.698839123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000779109657742083,63.303337097168,330.97021484375,0
9244,100.701019123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000771721359342337,65.0446472167969,333.0986328125,0
9245,100.703199123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00076433306094259,64.8648452758789,335.227020263672,0
9246,100.705379123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000790114863775671,68.1138763427734,337.471130371094,0
9247,100.707559123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000842366658616811,61.4490852355957,339.789947509766,0
9248,100.709739123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000894618395250291,61.4454345703125,342.108734130859,0
9249,100.711919123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00094687013188377,70.9651947021484,344.427520751953,0
9250,100.714099123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000938130368012935,71.290771484375,347.581787109375,0
9251,100.716279123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000907235604245216,68.0292816162109,350.964782714844,0
9252,100.718459123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000876340840477496,62.6183013916016,354.347778320313,0
9253,100.720639123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000845446076709777,69.884407043457,357.730773925781,0
9254,100.722819123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000852679135277867,65.7999801635742,355.895141601563,0
9255,100.724999123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000863641034811735,56.7215156555176,353.855743408203,0
9256,100.727179123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000874602992553264,64.3466033935547,351.816345214844,0
9257,100.729359123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000888534414116293,58.2999649047852,350.383697509766,0
9258,100.731539123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000933132425416261,46.1598434448242,352.684722900391,0
9259,100.733719123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00097773049492389,51.2387733459473,354.985717773438,0
9260,100.735899123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00102232850622386,50.3494567871094,357.286712646484,0
9261,100.738079123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00104843883309513,42.2165908813477,359.587707519531,0
9262,100.740259123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00102344329934567,37.3699150085449,361.888702392578,0
9263,100.742439123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000998447765596211,35.9473190307617,364.189697265625,0
9264,100.744619123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000973452290054411,64.7689895629883,366.490692138672,0
9265,100.746799123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000962363672442734,64.6212005615234,372.108642578125,0
9266,100.748979123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000968759064562619,59.0685615539551,381.116821289063,0
9267,100.751159123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000975154456682503,57.260929107666,390.125030517578,0
9268,100.753339123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000981549848802388,53.8442726135254,399.133209228516,0
9269,100.755519123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00101520423777401,58.2229881286621,408.592254638672,0
9270,100.757699123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00106553791556507,55.2142524719238,418.271453857422,0
9271,100.759879123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00111587170977145,56.596736907959,427.950653076172,0
9272,100.762059123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00116620538756251,56.8310546875,437.6298828125,0
9273,100.764239123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00116595847066492,56.3576507568359,447.53125,0
9274,100.766419123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00115288922097534,44.7337951660156,457.472045898438,0
9275,100.768599123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00113981997128576,49.4553413391113,467.412841796875,0
9276,100.770779123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00112675072159618,59.9682884216309,477.352569580078,0
9277,100.772959123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.001148063223809,62.5276374816895,487.252349853516,0
9278,100.775139123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00117025256622583,69.2734909057617,497.152160644531,0
9279,100.777319123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00119244190864265,45.9481201171875,507.051940917969,0
9280,100.779499123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0012124819913879,24.8551273345947,517.014892578125,0
9281,100.781679123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00122057751286775,42.6126556396484,527.224304199219,0
9282,100.783859123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00122867303434759,51.6741561889648,537.433654785156,0
9283,100.786039123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00123676867224276,49.7047920227051,547.64306640625,0
9284,100.788219123,22.503566619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00122416578233242,52.3682518005371,555.284912109375,0
9285,100.790399123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00116951484233141,60.5297546386719,558.762329101563,0
9286,100.792579123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0011148639023304,63.9957122802734,562.23974609375,0
9287,100.794759123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00106021296232939,70.998893737793,565.717163085938,0
9288,100.796939123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00101941195316613,71.0749435424805,573.271423339844,0
9289,100.799119123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000992065411992371,68.9842681884766,584.044982910156,0
9290,100.801299123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000964718929026276,57.9901733398438,594.818603515625,0
9291,100.803479123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00093737238785252,58.1452255249024,605.592224121094,0
9292,100.805659123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000967665808275342,49.401008605957,609.734558105469,0
9293,100.807839123,22.503566619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00102451269049197,10.4434261322021,611.499938964844,0
9294,100.810019123,22.503566619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00108135968912393,21.0896434783936,613.265380859375,0
9295,100.812199123,22.503566619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00113820657134056,30.5694808959961,615.03076171875,0
9296,100.814379123,22.503566619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00107821682468057,39.9230880737305,622.531555175781,0
9297,100.816559123,22.503566619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000999519717879593,69.7590179443359,630.575378417969,0
9298,100.818739123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00092082261107862,67.2272796630859,638.619140625,0
9299,100.820919123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000842429813928902,65.8221206665039,644.972290039063,0
9300,100.823099123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000771465885918587,66.1301956176758,634.412292480469,0
9301,100.825279123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000700501957908273,52.3805198669434,623.852294921875,0
9302,100.827459123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000629538029897958,50.5911865234375,613.292297363281,0
9303,100.829639123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000577239028643817,65.6971893310547,603.017761230469,0
9304,100.831819123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000592398515436798,60.3345375061035,593.522033691406,0
9305,100.833999123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00060755800222978,56.6089477539063,584.026245117188,0
9306,100.836179123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000622717489022762,55.5297927856445,574.530456542969,0
9307,100.838359123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000629277201369405,48.9608764648438,567.599975585938,0
9308,100.840539123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000622614927124232,45.4353332519531,563.860961914063,0
9309,100.842719123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000615952652879059,45.4124755859375,560.121948242188,0
9310,100.844899123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000609290378633887,65.3933410644531,556.382934570313,0
9311,100.847079123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000605482258833945,62.8044281005859,555.75830078125,0
9312,100.849259123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000603814434725791,64.9814376831055,557.018310546875,0
9313,100.851439123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000602146610617638,58.5387344360352,558.2783203125,0
9314,100.853619123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000600478844717145,35.8377227783203,559.538330078125,0
9315,100.855799123,22.503566619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000610474613495171,53.5192527770996,563.168395996094,0
9316,100.857979123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000624382519163191,60.8297080993652,567.389587402344,0
9317,100.860159123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000638290424831212,66.9520797729492,571.610778808594,0
9318,100.862339123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000652198330499232,68.0843048095703,575.831970214844,0
9319,100.864519123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000646373198833317,52.8003196716309,586.866821289063,0
9320,100.866699123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000638975820038468,47.8492889404297,598.056823730469,0
9321,100.868879123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000631578441243619,67.2154388427734,609.246826171875,0
9322,100.871059123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000624480657279491,68.3887634277344,620.065246582031,0
9323,100.873239123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000619976024609059,66.4485244750977,628.85986328125,0
9324,100.875419123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000615471333730966,69.5499114990234,637.654418945313,0
9325,100.877599123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000610966701060534,72.2258987426758,646.448974609375,0
9326,100.879779123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000596675905399025,60.3383865356445,655.312805175781,0
9327,100.881959123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000557338062208146,63.0823249816895,664.315551757813,0
9328,100.884139123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000518000277224928,59.8924331665039,673.318359375,0
9329,100.886319123,22.503566619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00047866246313788,56.4115371704102,682.321105957031,0
